index,data
5492,0.2125
5493,0.2125
5494,0.215
5495,0.21
5496,0.215
5497,0.215
5498,0.2175
5499,0.215
5500,0.215
5501,0.215
5502,0.19
5503,0.1625
5504,0.075
5505,0.0775
5506,0.08
5507,0.08
5508,0.0875
5509,0.08
5510,0.085
5511,0.085
5512,0.0825
5513,0.0875
5514,0.0875
5515,0.085
5516,0.0875
5517,0.0825
5518,0.0875
5519,0.07
5520,0.07
5521,0.08
5522,0.08
5523,0.08
5524,0.0825
5525,0.08
5526,0.085
5527,0.0875
5528,0.095
5529,0.09
5530,0.0975
5531,0.0925
5532,0.08
5533,0.0825
5534,0.085
5535,0.09
5536,0.085
5537,0.085
5538,0.0825
5539,0.08
5540,0.08
5541,0.0825
5542,0.09
5543,0.08
5544,0.085
5545,0.085
5546,0.13
5547,0.18
5548,0.2175
5549,0.2375
5550,0.26
5551,0.255
5552,0.225
5553,0.1425
5554,0.09
5555,0.09
5556,0.08
5557,0.085
5558,0.09
5559,0.0875
5560,0.09
5561,0.0925
5562,0.0875
5563,0.09
5564,0.08
5565,0.0875
5566,0.09
5567,0.09
5568,0.085
5569,0.0875
5570,0.0825
5571,0.04
5572,-0.0225
5573,-0.0475
5574,-0.0625
5575,-0.07
5576,-0.1325
5577,-0.2075
5578,-0.3
5579,-0.4075
5580,-0.4825
5581,-0.54
5582,-0.6025
5583,-0.71
5584,-0.8025
5585,-0.9425
5586,-0.98
5587,-0.99
5588,-0.99
5589,-0.99
5590,-0.99
5591,-0.99
5592,-0.99
5593,-0.99
5594,-0.99
5595,-0.99
5596,-0.99
5597,-0.99
5598,-0.99
5599,-0.99
5600,-0.99
5601,-0.98
5602,-0.9625
5603,-0.9275
5604,-0.865
5605,-0.68
5606,-0.4525
5607,-0.23
5608,-0.125
5609,0.03
5610,0.0875
5611,0.085
5612,0.0825
5613,0.085
5614,0.0875
5615,0.08
5616,0.08
5617,0.0925
5618,0.125
5619,0.18
5620,0.235
5621,0.28
5622,0.2775
5623,0.235
5624,0.18
5625,0.0875
5626,0.09
5627,0.09
5628,0.0775
5629,-0.0675
5630,-0.27
5631,-0.395
5632,-0.44
5633,-0.44
5634,-0.335
5635,-0.06
5636,0.09
5637,0.09
5638,0.0875
5639,0.0875
5640,0.09
5641,0.085
5642,0.09
5643,0.09
5644,0.09
5645,0.0875
5646,0.0875
5647,0.09
5648,0.09
5649,0.085
5650,0.09
5651,0.0875
5652,0.085
5653,0.0875
5654,0.09
5655,0.085
5656,0.0875
5657,0.085
5658,0.0875
5659,0.085
5660,0.0825
5661,0.09
5662,0.0875
5663,0.09
5664,0.09
5665,0.085
5666,0.09
5667,0.085
5668,0.09
5669,0.0875
5670,0.09
5671,0.085
5672,0.0425
5673,-0.06
5674,-0.19
5675,-0.3075
5676,-0.4075
5677,-0.4975
5678,-0.575
5679,-0.675
5680,-0.7975
5681,-0.9275
5682,-0.975
5683,-0.9875
5684,-0.9875
5685,-0.985
5686,-0.9875
5687,-0.985
5688,-0.9825
5689,-0.99
5690,-0.9875
5691,-0.9875
5692,-0.9875
5693,-0.9825
5694,-0.985
5695,-0.9825
5696,-0.9875
5697,-0.9875
5698,-0.99
5699,-0.9775
5700,-0.95
5701,-0.8675
5702,-0.6175
5703,-0.315
5704,0.06
5705,0.085
5706,0.085
5707,0.085
5708,0.085
5709,0.08
5710,0.08
5711,0.0875
5712,0.09
5713,0.05
5714,-0.055
5715,-0.125
5716,-0.135
5717,0.005
5718,0.09
5719,0.085
5720,0.0825
5721,0.09
5722,0.085
5723,0.0825
5724,0.08
5725,0.0825
5726,0.08
5727,0.0875
5728,0.0875
5729,0.085
5730,0.085
5731,0.07
5732,0.0825
5733,0.085
5734,0.0825
5735,0.0875
5736,0.0825
5737,0.09
5738,0.0875
5739,0.0825
5740,0.0825
5741,0.0825
5742,0.08
5743,0.0825
5744,0.085
5745,0.09
5746,0.0875
5747,0.085
5748,0.0275
5749,-0.0275
5750,-0.0875
5751,-0.135
5752,-0.165
5753,-0.1775
5754,-0.2
5755,-0.215
5756,-0.235
5757,-0.2625
5758,-0.3125
5759,-0.3875
5760,-0.435
5761,-0.4775
5762,-0.505
5763,-0.505
5764,-0.5075
5765,-0.51
5766,-0.5025
5767,-0.4475
5768,-0.2525
5769,0.005
5770,0.085
5771,0.085
5772,0.0875
5773,0.0925
5774,0.1675
5775,0.265
5776,0.3675
5777,0.4425
5778,0.4975
5779,0.5425
5780,0.5525
5781,0.56
5782,0.56
5783,0.5575
5784,0.5575
5785,0.56
5786,0.5575
5787,0.5525
5788,0.5625
5789,0.565
5790,0.555
5791,0.5325
5792,0.5225
5793,0.51
5794,0.495
5795,0.4775
5796,0.42
5797,0.3225
5798,0.1325
5799,0.08
5800,0.0825
5801,0.08
5802,0.0875
5803,0.08
5804,0.015
5805,-0.05
5806,-0.1225
5807,-0.1475
5808,-0.1925
5809,-0.2325
5810,-0.265
5811,-0.315
5812,-0.36
5813,-0.37
5814,-0.4175
5815,-0.455
5816,-0.5075
5817,-0.555
5818,-0.6
5819,-0.64
5820,-0.7075
5821,-0.7275
5822,-0.74
5823,-0.74
5824,-0.74
5825,-0.7375
5826,-0.74
5827,-0.74
5828,-0.74
5829,-0.7375
5830,-0.735
5831,-0.73
5832,-0.705
5833,-0.665
5834,-0.635
5835,-0.6025
5836,-0.5775
5837,-0.5225
5838,-0.365
5839,-0.215
5840,-0.16
5841,-0.005
5842,0.0875
5843,0.0825
5844,0.0825
5845,0.0825
5846,0.0875
5847,0.0825
5848,0.08
5849,0.0825
5850,0.085
5851,0.0825
5852,0.085
5853,0.085
5854,0.08
5855,0.09
5856,0.09
5857,0.0825
5858,0.07
5859,0.025
5860,0.01
5861,0.015
5862,0.015
5863,0.035
5864,0.04
5865,0.025
5866,-0.01
5867,-0.0575
5868,-0.12
5869,-0.1675
5870,-0.175
5871,-0.1725
5872,-0.17
5873,-0.1775
5874,-0.175
5875,-0.18
5876,-0.2075
5877,-0.245
5878,-0.3
5879,-0.345
5880,-0.4025
5881,-0.445
5882,-0.49
5883,-0.51
5884,-0.5275
5885,-0.575
5886,-0.6175
5887,-0.6675
5888,-0.73
5889,-0.7775
5890,-0.83
5891,-0.845
5892,-0.86
5893,-0.86
5894,-0.8625
5895,-0.8625
5896,-0.86
5897,-0.8375
5898,-0.7425
5899,-0.6325
5900,-0.545
5901,-0.52
5902,-0.4875
5903,-0.4475
5904,-0.3875
5905,-0.2825
5906,-0.2025
5907,-0.1475
5908,-0.0675
5909,0.045
5910,0.0875
5911,0.08
5912,0.08
5913,0.0825
5914,0.08
5915,0.08
5916,0.085
5917,0.08
5918,0.085
5919,0.0825
5920,0.08
5921,0.08
5922,0.085
5923,0.085
5924,0.0825
5925,0.08
5926,0.085
5927,0.095
5928,0.1
5929,0.115
5930,0.1125
5931,0.115
5932,0.095
5933,0.085
5934,0.0875
5935,0.0875
5936,0.09
5937,0.0825
5938,0.085
5939,0.085
5940,0.09
5941,0.09
5942,0.0975
5943,0.1075
5944,0.11
5945,0.09
5946,0.08
5947,0.0825
5948,0.0875
5949,0.09
5950,0.0825
5951,0.08
5952,0.08
5953,0.0875
5954,0.085
5955,0.0825
5956,0.0825
5957,0.09
5958,0.0825
5959,0.0875
5960,0.0825
5961,0.085
5962,0.08
5963,0.08
5964,0.0825
5965,0.085
5966,0.08
5967,0.08
5968,0.0875
5969,0.08
5970,0.045
5971,0.02
5972,0.0075
5973,-0.0025
5974,0.0125
5975,0.08
5976,0.08
5977,0.08
5978,0.085
5979,0.08
5980,0.08
5981,0.08
5982,0.0825
5983,0.08
5984,0.0825
5985,0.085
5986,0.08
5987,0.085
5988,0.085
5989,0.08
5990,0.08
5991,0.08
5992,0.08
5993,0.0875
5994,0.0825
5995,0.09
5996,0.0825
5997,0.09
5998,0.0825
5999,0.085
6000,0.085
6001,0.08
6002,0.0825
6003,0.0875
6004,0.085
6005,0.0825
6006,0.08
6007,0.0825
6008,0.0825
6009,0.08
6010,0.04
6011,-0.0175
6012,-0.07
6013,-0.09
6014,-0.1
6015,-0.1025
6016,-0.14
6017,-0.14
6018,-0.155
6019,-0.185
6020,-0.225
6021,-0.28
6022,-0.3475
6023,-0.4075
6024,-0.49
6025,-0.5375
6026,-0.645
6027,-0.7725
6028,-0.9025
6029,-0.96
6030,-0.9725
6031,-0.98
6032,-0.99
6033,-0.9825
6034,-0.9875
6035,-0.9825
6036,-0.985
6037,-0.985
6038,-0.9875
6039,-0.99
6040,-0.985
6041,-0.9875
6042,-0.99
6043,-0.9825
6044,-0.99
6045,-0.9775
6046,-0.945
6047,-0.855
6048,-0.675
6049,-0.4725
6050,-0.09
6051,0.0775
6052,0.0825
6053,0.085
6054,0.0825
6055,0.0875
6056,0.0825
6057,0.085
6058,0.0825
6059,0.08
6060,0.08
6061,0.0825
6062,0.09
6063,0.0825
6064,0.0925
6065,0.1125
6066,0.14
6067,0.16
6068,0.155
6069,0.1175
6070,0.08
6071,0.085
6072,0.085
6073,0.08
6074,0.0875
6075,0.085
6076,0.085
6077,0.085
6078,0.0825
6079,0.08
6080,0.085
6081,0.085
6082,0.085
6083,0.08
6084,0.08
6085,0.085
6086,0.085
6087,0.085
6088,0.0775
6089,0.0775
6090,0.0825
6091,0.0875
6092,0.085
6093,0.0875
6094,0.065
6095,-0.0425
6096,-0.145
6097,-0.245
6098,-0.3075
6099,-0.3425
6100,-0.36
6101,-0.3675
6102,-0.3475
6103,-0.2375
6104,-0.1175
6105,-0.01
6106,0.0775
6107,0.095
6108,0.22
6109,0.37
6110,0.4275
6111,0.415
6112,0.3275
6113,0.1375
6114,0.06
6115,-0.2475
6116,-0.545
6117,-0.795
6118,-0.9325
6119,-0.9675
6120,-0.97
6121,-0.97
6122,-0.97
6123,-0.97
6124,-0.97
6125,-0.965
6126,-0.97
6127,-0.965
6128,-0.9625
6129,-0.96
6130,-0.94
6131,-0.945
6132,-0.94
6133,-0.94
6134,-0.94
6135,-0.92
6136,-0.855
6137,-0.7725
6138,-0.675
6139,-0.54
6140,-0.2875
6141,0.015
6142,0.085
6143,0.09
6144,0.09
6145,0.0825
6146,0.0825
6147,0.0825
6148,0.085
6149,0.0875
6150,0.0875
6151,0.0875
6152,0.0425
6153,-0.1475
6154,-0.2625
6155,-0.2825
6156,-0.27
6157,-0.2175
6158,-0.2425
6159,-0.265
6160,-0.23
6161,-0.0825
6162,0.0875
6163,0.08
6164,0.085
6165,0.08
6166,0.08
6167,0.0825
6168,0.0825
6169,0.085
6170,0.08
6171,0.0825
6172,0.0875
6173,0.08
6174,0.0875
6175,0.0925
6176,0.08
6177,0.08
6178,0.0825
6179,0.085
6180,0.08
6181,0.08
6182,0.08
6183,0.08
6184,0.08
6185,0.085
6186,0.08
6187,0.08
6188,0.085
6189,0.0825
6190,0.0825
6191,0.0825
6192,0.0725
6193,0.0025
6194,-0.0375
6195,-0.1
6196,-0.16
6197,-0.2375
6198,-0.2925
6199,-0.3675
6200,-0.4325
6201,-0.47
6202,-0.495
6203,-0.5025
6204,-0.5
6205,-0.5
6206,-0.5025
6207,-0.465
6208,-0.3925
6209,-0.315
6210,-0.255
6211,-0.15
6212,0.005
6213,0.0775
6214,0.075
6215,0.08
6216,0.095
6217,0.13
6218,0.22
6219,0.32
6220,0.39
6221,0.45
6222,0.495
6223,0.51
6224,0.5225
6225,0.5275
6226,0.54
6227,0.54
6228,0.54
6229,0.54
6230,0.535
6231,0.535
6232,0.54
6233,0.54
6234,0.5375
6235,0.5375
6236,0.54
6237,0.545
6238,0.54
6239,0.525
6240,0.52
6241,0.51
6242,0.485
6243,0.44
6244,0.325
6245,0.1275
6246,0.08
6247,0.08
6248,0.085
6249,0.085
6250,0.085
6251,0.08
6252,0.085
6253,0.0825
6254,0.085
6255,0.085
6256,0.08
6257,0.08
6258,0.0825
6259,0.075
6260,0.0175
6261,-0.0425
6262,-0.1
6263,-0.145
6264,-0.195
6265,-0.24
6266,-0.285
6267,-0.32
6268,-0.36
6269,-0.4025
6270,-0.4525
6271,-0.495
6272,-0.52
6273,-0.555
6274,-0.585
6275,-0.6175
6276,-0.6625
6277,-0.7075
6278,-0.735
6279,-0.77
6280,-0.8175
6281,-0.8475
6282,-0.87
6283,-0.8925
6284,-0.89
6285,-0.8975
6286,-0.9025
6287,-0.9
6288,-0.8975
6289,-0.9
6290,-0.9
6291,-0.87
6292,-0.715
6293,-0.605
6294,-0.575
6295,-0.5375
6296,-0.53
6297,-0.5175
6298,-0.475
6299,-0.3325
6300,-0.24
6301,-0.11
6302,0.065
6303,0.0775
6304,0.0725
6305,0.075
6306,0.08
6307,0.075
6308,0.0775
6309,0.08
6310,0.0775
6311,0.0775
6312,0.0775
6313,0.0775
6314,0.0775
6315,0.08
6316,0.08
6317,-0.01
6318,-0.065
6319,-0.08
6320,-0.0325
6321,0.0875
6322,0.0825
6323,0.0825
6324,0.0875
6325,0.0825
6326,0.085
6327,0.0825
6328,0.0825
6329,0.08
6330,0.0825
6331,0.0825
6332,0.035
6333,-0.0325
6334,-0.0825
6335,-0.1075
6336,-0.13
6337,-0.1425
6338,-0.14
6339,-0.1275
6340,-0.13
6341,-0.1375
6342,-0.21
6343,-0.31
6344,-0.3575
6345,-0.44
6346,-0.49
6347,-0.525
6348,-0.535
6349,-0.54
6350,-0.54
6351,-0.5425
6352,-0.5825
6353,-0.6175
6354,-0.6475
6355,-0.6725
6356,-0.695
6357,-0.7125
6358,-0.725
6359,-0.7675
6360,-0.8175
6361,-0.85
6362,-0.8875
6363,-0.91
6364,-0.91
6365,-0.91
6366,-0.9125
6367,-0.91
6368,-0.895
6369,-0.755
6370,-0.61
6371,-0.5325
6372,-0.3925
6373,-0.235
6374,-0.2075
6375,-0.185
6376,-0.0125
6377,0.0825
6378,0.085
6379,0.0875
6380,0.0825
6381,0.085
6382,0.08
6383,0.0875
6384,0.0775
6385,0.0025
6386,-0.07
6387,-0.11
6388,-0.1275
6389,-0.1425
6390,-0.1425
6391,-0.12
6392,-0.105
6393,-0.1175
6394,-0.12
6395,-0.0775
6396,0.0625
6397,0.09
6398,0.0825
6399,0.085
6400,0.0875
6401,0.085
6402,0.0825
6403,0.085
6404,0.085
6405,0.0875
6406,0.095
6407,0.0775
6408,0.0075
6409,-0.0725
6410,-0.1125
6411,-0.125
6412,-0.08
6413,0.0475
6414,0.0875
6415,0.0825
6416,0.08
6417,0.0825
6418,0.0825
6419,0.0975
6420,0.145
6421,0.19
6422,0.195
6423,0.195
6424,0.1825
6425,0.16
6426,0.165
6427,0.17
6428,0.1675
6429,0.12
6430,0.08
6431,0.0875
6432,0.0825
6433,0.0875
6434,0.085
6435,0.0825
6436,0.085
6437,0.1475
6438,0.1975
6439,0.215
6440,0.2225
6441,0.1925
6442,0.11
6443,0.075
6444,0.0875
6445,0.085
6446,0.0875
6447,0.08
6448,0.09
6449,0.0875
6450,0.08
6451,0.085
6452,0.085
6453,0.09
6454,0.09
6455,0.075
6456,0.1
6457,0.1475
6458,0.165
6459,0.17
6460,0.17
6461,0.14
6462,0.09
6463,0.085
6464,0.0875
6465,0.105
6466,0.08
6467,0.085
6468,0.09
6469,0.09
6470,0.09
6471,0.09
6472,0.09
6473,0.09
6474,0.09
6475,0.09
6476,0.09
6477,0.09
6478,0.09
6479,0.0875
6480,0.0875
6481,0.09
6482,0.085
6483,0.0875
6484,0.09
6485,0.09
6486,0.0875
6487,0.09
6488,0.085
6489,0.09
6490,0.0825
6491,0.09
6492,0.0875
6493,0.085
6494,0.09
6495,0.085
6496,0.09
6497,0.0875
6498,0.085
6499,0.085
6500,0.09
6501,0.09
6502,0.085
6503,0.09
6504,0.0825
6505,0.0875
6506,0.08
6507,0.0875
6508,0.0875
6509,0.09
6510,0.075
6511,-0.025
6512,-0.1275
6513,-0.17
6514,-0.21
6515,-0.24
6516,-0.2475
6517,-0.2725
6518,-0.295
6519,-0.3275
6520,-0.36
6521,-0.41
6522,-0.46
6523,-0.51
6524,-0.57
6525,-0.6275
6526,-0.695
6527,-0.735
6528,-0.76
6529,-0.795
6530,-0.84
6531,-0.8825
6532,-0.925
6533,-0.94
6534,-0.95
6535,-0.95
6536,-0.95
6537,-0.95
6538,-0.955
6539,-0.955
6540,-0.965
6541,-0.9625
6542,-0.97
6543,-0.96
6544,-0.96
6545,-0.965
6546,-0.95
6547,-0.95
6548,-0.945
6549,-0.94
6550,-0.9375
6551,-0.9025
6552,-0.81
6553,-0.685
6554,-0.5475
6555,-0.4275
6556,-0.2725
6557,-0.0675
6558,0.08
6559,0.08
6560,0.08
6561,0.085
6562,0.0825
6563,0.08
6564,0.08
6565,0.0825
6566,0.08
6567,0.085
6568,0.085
6569,0.0825
6570,0.08
6571,0.0375
6572,-0.02
6573,-0.0625
6574,-0.08
6575,-0.085
6576,-0.0675
6577,0.0125
6578,0.08
6579,0.085
6580,0.0875
6581,0.0875
6582,0.08
6583,0.0875
6584,0.09
6585,0.0825
6586,0.0825
6587,0.0825
6588,0.09
6589,0.1375
6590,0.195
6591,0.225
6592,0.2325
6593,0.205
6594,0.12
6595,0.085
6596,0.085
6597,0.09
6598,0.085
6599,0.0875
6600,0.0875
6601,0.0875
6602,0.085
6603,0.0875
6604,0.0825
6605,0.08
6606,0.085
6607,0.08
6608,0.0875
6609,0.0875
6610,0.085
6611,0.08
6612,0.08
6613,0.08
6614,0.08
6615,0.075
6616,0.0125
6617,-0.0775
6618,-0.145
6619,-0.18
6620,-0.19
6621,-0.205
6622,-0.205
6623,-0.205
6624,-0.21
6625,-0.205
6626,-0.21
6627,-0.17
6628,-0.125
6629,-0.0675
6630,-0.045
6631,-0.0275
6632,0.0
6633,0.0525
6634,0.08
6635,0.085
6636,0.09
6637,0.06
6638,-0.03
6639,-0.125
6640,-0.2125
6641,-0.21
6642,-0.235
6643,-0.27
6644,-0.31
6645,-0.355
6646,-0.4175
6647,-0.5
6648,-0.57
6649,-0.6575
6650,-0.7225
6651,-0.78
6652,-0.85
6653,-0.9025
6654,-0.935
6655,-0.9475
6656,-0.945
6657,-0.95
6658,-0.95
6659,-0.95
6660,-0.9425
6661,-0.945
6662,-0.945
6663,-0.95
6664,-0.9475
6665,-0.945
6666,-0.925
6667,-0.885
6668,-0.84
6669,-0.725
6670,-0.63
6671,-0.565
6672,-0.4875
6673,-0.38
6674,-0.315
6675,-0.245
6676,-0.1625
6677,-0.1075
6678,-0.065
6679,0.0
6680,0.0875
6681,0.08
6682,0.0825
6683,0.0825
6684,0.085
6685,0.08
6686,0.08
6687,0.0975
6688,0.14
6689,0.2275
6690,0.3
6691,0.34
6692,0.35
6693,0.36
6694,0.36
6695,0.36
6696,0.345
6697,0.23
6698,0.115
6699,0.085
6700,0.0825
6701,0.09
6702,0.09
6703,0.085
6704,0.09
6705,0.09
6706,0.09
6707,0.09
6708,0.09
6709,0.09
6710,0.09
6711,0.09
6712,0.0875
6713,0.09
6714,0.09
6715,0.09
6716,0.0875
6717,0.095
6718,0.0825
6719,0.01
6720,-0.1075
6721,-0.235
6722,-0.3175
6723,-0.3725
6724,-0.4
6725,-0.43
6726,-0.4725
6727,-0.4875
6728,-0.5075
6729,-0.51
6730,-0.5125
6731,-0.51
6732,-0.5025
6733,-0.51
6734,-0.5
6735,-0.4375
6736,-0.375
6737,-0.3225
6738,-0.2625
6739,-0.1775
6740,-0.03
6741,0.0875
6742,0.08
6743,0.08
6744,0.0825
6745,0.0925
6746,0.1625
6747,0.265
6748,0.3675
6749,0.4275
6750,0.4525
6751,0.46
6752,0.4625
6753,0.455
6754,0.4575
6755,0.465
6756,0.4775
6757,0.4925
6758,0.495
6759,0.4925
6760,0.4925
6761,0.495
6762,0.465
6763,0.445
6764,0.4025
6765,0.39
6766,0.345
6767,0.2675
6768,0.19
6769,0.0975
6770,0.08
6771,0.0825
6772,0.08
6773,0.085
6774,0.08
6775,0.11
6776,0.2025
6777,0.305
6778,0.335
6779,0.34
6780,0.335
6781,0.35
6782,0.33
6783,0.23
6784,0.095
6785,0.0825
6786,0.08
6787,0.0975
6788,0.0775
6789,0.0225
6790,-0.07
6791,-0.135
6792,-0.1775
6793,-0.23
6794,-0.3175
6795,-0.36
6796,-0.42
6797,-0.4725
6798,-0.51
6799,-0.53
6800,-0.56
6801,-0.58
6802,-0.6075
6803,-0.6375
6804,-0.68
6805,-0.7125
6806,-0.735
6807,-0.74
6808,-0.7425
6809,-0.76
6810,-0.7525
6811,-0.7525
6812,-0.765
6813,-0.7825
6814,-0.8075
6815,-0.81
6816,-0.815
6817,-0.8025
6818,-0.69
6819,-0.485
6820,-0.2425
6821,-0.035
6822,0.045
6823,0.03
6824,-0.0775
6825,-0.1725
6826,-0.2225
6827,-0.2325
6828,-0.2075
6829,-0.135
6830,-0.015
6831,0.07
6832,0.055
6833,-0.0725
6834,-0.1675
6835,-0.22
6836,-0.22
6837,-0.18
6838,-0.065
6839,0.0125
6840,0.0775
6841,0.0825
6842,0.0625
6843,-0.0175
6844,-0.08
6845,-0.1225
6846,-0.1275
6847,-0.13
6848,-0.13
6849,-0.125
6850,-0.15
6851,-0.1775
6852,-0.18
6853,-0.18
6854,-0.2175
6855,-0.24
6856,-0.235
6857,-0.1425
6858,0.005
6859,0.085
6860,0.08
6861,0.085
6862,0.0825
6863,0.085
6864,0.0825
6865,0.0825
6866,0.085
6867,0.085
6868,0.08
6869,0.09
6870,0.07
6871,-0.02
6872,-0.155
6873,-0.2175
6874,-0.2875
6875,-0.3
6876,-0.285
6877,-0.1975
6878,-0.0875
6879,-0.005
6880,0.0675
6881,0.07
6882,0.07
6883,0.075
6884,0.07
6885,0.0725
6886,0.04
6887,-0.045
6888,-0.1525
6889,-0.285
6890,-0.365
6891,-0.4525
6892,-0.505
6893,-0.5575
6894,-0.61
6895,-0.6475
6896,-0.715
6897,-0.7625
6898,-0.8225
6899,-0.87
6900,-0.91
6901,-0.94
6902,-0.95
6903,-0.955
6904,-0.9525
6905,-0.9525
6906,-0.95
6907,-0.95
6908,-0.95
6909,-0.95
6910,-0.9575
6911,-0.9525
6912,-0.955
6913,-0.955
6914,-0.95
6915,-0.95
6916,-0.95
6917,-0.95
6918,-0.9525
6919,-0.95
6920,-0.955
6921,-0.9525
6922,-0.9525
6923,-0.955
6924,-0.9575
6925,-0.95
6926,-0.95
6927,-0.9525
6928,-0.95
6929,-0.9
6930,-0.7675
6931,-0.5675
6932,-0.435
6933,-0.2525
6934,-0.065
6935,0.0575
6936,0.0825
6937,0.085
6938,0.0875
6939,0.0875
6940,0.0825
6941,0.08
6942,0.0825
6943,0.0825
6944,0.085
6945,0.0875
6946,0.095
6947,0.12
6948,0.15
6949,0.1875
6950,0.2075
6951,0.205
6952,0.165
6953,0.1
6954,0.0875
6955,0.0875
6956,0.0825
6957,0.085
6958,0.0875
6959,0.0875
6960,0.0825
6961,0.08
6962,0.085
6963,0.025
6964,-0.105
6965,-0.21
6966,-0.275
6967,-0.28
6968,-0.2525
6969,-0.115
6970,0.035
6971,0.08
6972,0.0825
6973,0.0825
6974,0.0825
6975,0.085
6976,0.085
6977,0.1
6978,0.1375
6979,0.2075
6980,0.23
6981,0.24
6982,0.235
6983,0.2075
6984,0.1625
6985,0.1
6986,0.085
6987,0.09
6988,0.0875
6989,0.09
6990,0.09
6991,0.0875
6992,0.0875
6993,0.085
6994,0.09
6995,0.0825
6996,0.0875
6997,0.0825
6998,0.09
6999,0.09
7000,0.09
7001,0.085
7002,0.09
7003,0.085
7004,0.09
7005,0.0875
7006,0.0875
7007,0.09
7008,0.0875
7009,0.0875
7010,0.0875
7011,0.09
7012,0.0875
7013,0.085
7014,0.09
7015,0.09
7016,0.09
7017,0.09
7018,0.105
7019,0.085
7020,0.09
7021,0.0875
7022,0.085
7023,0.09
7024,0.0875
7025,0.0825
7026,0.0875
7027,0.09
7028,0.0875
7029,0.085
7030,0.0875
7031,0.09
7032,0.0875
7033,0.085
7034,0.0875
7035,0.09
7036,0.09
7037,0.09
7038,0.0875
7039,0.09
7040,0.0875
7041,0.0825
7042,0.0875
7043,0.0875
7044,0.085
7045,0.0875
7046,0.0875
7047,0.085
7048,0.0875
7049,0.0875
7050,0.09
7051,0.0875
7052,0.09
7053,0.085
7054,0.075
7055,0.0575
7056,0.045
7057,0.03
7058,0.01
7059,-0.0175
7060,-0.0625
7061,-0.0975
7062,-0.1175
7063,-0.1675
7064,-0.1875
7065,-0.2225
7066,-0.23
7067,-0.255
7068,-0.285
7069,-0.32
7070,-0.3375
7071,-0.35
7072,-0.3475
7073,-0.3425
7074,-0.3425
7075,-0.35
7076,-0.3575
7077,-0.37
7078,-0.39
7079,-0.425
7080,-0.4625
7081,-0.4925
7082,-0.5125
7083,-0.5475
7084,-0.5975
7085,-0.635
7086,-0.705
7087,-0.735
7088,-0.7875
7089,-0.8275
7090,-0.845
7091,-0.845
7092,-0.8675
7093,-0.8875
7094,-0.91
7095,-0.915
7096,-0.91
7097,-0.915
7098,-0.915
7099,-0.9125
7100,-0.915
7101,-0.915
7102,-0.8775
7103,-0.6875
7104,-0.5375
7105,-0.46
7106,-0.3475
7107,-0.195
7108,-0.0725
7109,0.075
7110,0.085
7111,0.1
7112,0.12
7113,0.1675
7114,0.2025
7115,0.215
7116,0.2375
7117,0.235
7118,0.2225
7119,0.1925
7120,0.1075
7121,0.085
7122,0.0875
7123,0.09
7124,0.085
7125,0.0875
7126,0.0875
7127,0.09
7128,0.09
7129,0.0825
7130,0.03
7131,0.0075
7132,-0.0075
7133,-0.0075
7134,0.005
7135,0.07
7136,0.0825
7137,0.085
7138,0.085
7139,0.085
7140,0.085
7141,0.0875
7142,0.085
7143,0.08
7144,0.0825
7145,0.085
7146,0.0325
7147,-0.0325
7148,-0.07
7149,-0.0925
7150,-0.09
7151,-0.095
7152,-0.08
7153,-0.06
7154,-0.02
7155,0.0025
7156,0.07
7157,0.0775
7158,0.075
7159,0.0725
7160,0.085
7161,0.09
7162,0.0775
7163,0.095
7164,0.1
7165,0.1
7166,0.1025
7167,0.1
7168,0.09
7169,0.08
7170,0.0075
7171,-0.03
7172,-0.0375
7173,-0.04
7174,-0.0325
7175,-0.005
7176,0.02
7177,0.0625
7178,0.07
7179,0.0775
7180,0.0875
7181,0.0525
7182,-0.0175
7183,-0.0875
7184,-0.1375
7185,-0.175
7186,-0.22
7187,-0.2875
7188,-0.34
7189,-0.3975
7190,-0.46
7191,-0.52
7192,-0.585
7193,-0.675
7194,-0.7425
7195,-0.805
7196,-0.8375
7197,-0.8975
7198,-0.9375
7199,-0.9575
7200,-0.96
7201,-0.97
7202,-0.965
7203,-0.9775
7204,-0.98
7205,-0.99
7206,-0.99
7207,-0.99
7208,-0.995
7209,-0.99
7210,-0.99
7211,-0.995
7212,-0.99
7213,-0.99
7214,-0.9675
7215,-0.9625
7216,-0.9525
7217,-0.94
7218,-0.935
7219,-0.9025
7220,-0.8275
7221,-0.6825
7222,-0.54
7223,-0.47
7224,-0.43
7225,-0.385
7226,-0.31
7227,-0.235
7228,-0.1675
7229,-0.12
7230,-0.055
7231,0.0325
7232,0.0825
7233,0.08
7234,0.08
7235,0.08
7236,0.08
7237,0.085
7238,0.08
7239,0.08
7240,0.08
7241,0.0875
7242,0.08
7243,0.0825
7244,0.0875
7245,0.09
7246,0.125
7247,0.1625
7248,0.195
7249,0.1925
7250,0.185
7251,0.13
7252,0.095
7253,0.09
7254,0.09
7255,0.09
7256,0.095
7257,0.145
7258,0.22
7259,0.275
7260,0.29
7261,0.2375
7262,0.155
7263,0.0875
7264,0.09
7265,0.08
7266,0.085
7267,0.0825
7268,0.09
7269,0.09
7270,0.085
7271,0.085
7272,0.0875
7273,0.09
7274,0.0875
7275,0.09
7276,0.09
7277,0.0875
7278,0.09
7279,0.09
7280,0.09
7281,0.09
7282,0.09
